,Unnamed: 0,Unnamed: 0.1,년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,Unnamed: 0.1.1,0,0.1,0.0,grade,class,target
10835,10835,840,2018,6,26,화요일,0,중상사고,0,1,0,0,57,남,15년이상,,승합,사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,27.0,,,,50~59,65세 미만 운전자,0
10836,10836,842,2018,7,20,금요일,11,사망사고,1,0,0,0,44,남,15년이상,,건설기계,사업용,건설기계,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,29.0,,,,40~49,65세 미만 운전자,0
10837,10837,843,2018,7,14,토요일,13,경상사고,0,0,1,0,62,남,15년이상,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,30.0,,,,60~69,65세 미만 운전자,0
10838,10838,844,2018,10,9,화요일,4,경상사고,0,0,1,0,30,남,4년미만,0.0,승용,비사업용,화물,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,31.0,,,,30~39,65세 미만 운전자,0
10839,10839,845,2018,12,7,금요일,6,중상사고,0,1,0,0,47,남,15년이상,,화물,비사업용,보행자,기타사고,맑음,새벽,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,32.0,,,,40~49,65세 미만 운전자,0
10840,10840,846,2018,12,20,목요일,19,경상사고,0,0,1,0,32,남,15년미만,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,33.0,,,,30~39,65세 미만 운전자,0
10841,10841,847,2019,1,27,일요일,11,중상사고,0,1,0,0,29,남,5년미만,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,34.0,,,,20~29,65세 미만 운전자,0
10842,10842,848,2019,2,26,화요일,8,중상사고,0,1,0,0,29,남,10년미만,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,35.0,,,,20~29,65세 미만 운전자,0
10843,10843,849,2019,2,14,목요일,12,경상사고,0,0,1,0,37,남,15년이상,,승합,사업용,보행자,진입회전사고,맑음,주간,차대사람,횡단중,신호위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,36.0,,,,30~39,65세 미만 운전자,0
10844,10844,850,2019,4,23,화요일,14,경상사고,0,0,1,0,29,남,15년이상,,화물,비사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,37.0,,,,20~29,65세 미만 운전자,0
10845,10845,851,2019,6,21,금요일,14,중상사고,0,1,0,0,56,남,15년이상,,승합,사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,38.0,,,,50~59,65세 미만 운전자,0
10846,10846,852,2019,8,28,수요일,9,경상사고,0,0,1,0,67,남,15년이상,,승용,사업용,승합,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,39.0,,,,60~69,65세 이상 고령운전자,1
10847,10847,853,2019,8,9,금요일,17,중상사고,0,1,0,0,59,남,15년이상,,화물,사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,40.0,,,,50~59,65세 미만 운전자,0
10848,10848,854,2019,11,7,목요일,10,중상사고,0,1,1,0,57,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,41.0,,,,50~59,65세 미만 운전자,0
10849,10849,855,2019,12,25,수요일,14,경상사고,0,0,2,0,57,남,15년이상,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,42.0,,,,50~59,65세 미만 운전자,0
10850,10850,856,2017,1,10,화요일,15,경상사고,0,0,1,0,71,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,43.0,,,,70~79,65세 이상 고령운전자,1
10851,10851,857,2017,2,25,토요일,18,부상사고,0,0,0,1,30,남,10년미만,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,44.0,,,,30~39,65세 미만 운전자,0
10852,10852,858,2017,2,20,월요일,19,경상사고,0,0,1,0,35,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,45.0,,,,30~39,65세 미만 운전자,0
10853,10853,859,2017,2,4,토요일,22,중상사고,0,1,0,0,41,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,46.0,,,,40~49,65세 미만 운전자,0
10854,10854,860,2017,3,1,수요일,1,경상사고,0,0,1,0,50,남,15년이상,,승용,사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,47.0,,,,50~59,65세 미만 운전자,0
10855,10855,862,2017,3,19,일요일,17,경상사고,0,0,2,0,40,남,15년미만,,화물,비사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,49.0,,,,40~49,65세 미만 운전자,0
10856,10856,864,2017,5,14,일요일,16,부상사고,0,0,0,1,29,남,10년미만,,승용,비사업용,자전거,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,51.0,,,,20~29,65세 미만 운전자,0
10857,10857,865,2017,6,4,일요일,10,경상사고,0,0,2,0,58,남,15년이상,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,52.0,,,,50~59,65세 미만 운전자,0
10858,10858,866,2017,6,12,월요일,11,경상사고,0,0,1,0,46,남,15년이상,,승합,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,데이터없음,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,53.0,,,,40~49,65세 미만 운전자,0
10859,10859,867,2017,7,5,수요일,18,경상사고,0,0,1,0,27,남,10년미만,,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,54.0,,,,20~29,65세 미만 운전자,0
10860,10860,868,2017,8,18,금요일,12,경상사고,0,0,1,0,28,남,10년미만,,화물,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,55.0,,,,20~29,65세 미만 운전자,0
10861,10861,869,2017,8,11,금요일,18,경상사고,0,0,1,0,51,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,중앙선침범,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,56.0,,,,50~59,65세 미만 운전자,0
10862,10862,870,2017,8,26,토요일,21,경상사고,0,0,1,0,51,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,데이터없음,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,57.0,,,,50~59,65세 미만 운전자,0
10863,10863,871,2017,9,15,금요일,9,부상사고,0,0,0,1,67,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,주간,차대사람,보도통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,58.0,,,,60~69,65세 이상 고령운전자,1
10864,10864,872,2017,9,26,화요일,22,중상사고,0,1,0,0,28,남,1년미만,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,59.0,,,,20~29,65세 미만 운전자,0
10865,10865,873,2017,10,19,목요일,4,부상사고,0,0,0,1,59,남,15년미만,,승용,사업용,자전거,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,60.0,,,,50~59,65세 미만 운전자,0
10866,10866,875,2017,11,21,화요일,9,경상사고,0,0,1,0,43,여,15년이상,,이륜,기타,보행자,진입회전사고,맑음,주간,차대사람,횡단중,신호위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,62.0,,,,40~49,65세 미만 운전자,0
10867,10867,876,2017,12,16,토요일,2,경상사고,0,0,1,0,66,남,15년이상,,승용,사업용,기타,기타사고,맑음,심야,차량단독,차량단독-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,63.0,,,,60~69,65세 이상 고령운전자,1
10868,10868,877,2018,1,18,목요일,4,부상사고,0,0,0,1,37,남,3년미만,,승용,비사업용,기타,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,64.0,,,,30~39,65세 미만 운전자,0
10869,10869,878,2018,1,19,금요일,6,경상사고,0,0,2,0,60,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,새벽,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,65.0,,,,60~69,65세 미만 운전자,0
10870,10870,879,2018,1,6,토요일,17,경상사고,0,0,1,0,62,남,15년미만,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,길가장자리구역통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,66.0,,,,60~69,65세 미만 운전자,0
10871,10871,880,2018,5,22,화요일,7,경상사고,0,0,2,0,50,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,67.0,,,,50~59,65세 미만 운전자,0
10872,10872,881,2018,5,14,월요일,23,경상사고,0,0,1,0,69,남,15년이상,,승용,사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,68.0,,,,60~69,65세 이상 고령운전자,1
10873,10873,882,2018,7,19,목요일,17,중상사고,0,2,1,1,61,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,차로위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,69.0,,,,60~69,65세 미만 운전자,0
10874,10874,883,2018,7,18,수요일,22,경상사고,0,0,2,0,52,여,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,70.0,,,,50~59,65세 미만 운전자,0
10875,10875,885,2018,8,4,토요일,12,경상사고,0,0,1,0,57,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,72.0,,,,50~59,65세 미만 운전자,0
10876,10876,886,2018,8,31,금요일,12,경상사고,0,0,6,0,48,남,데이터오류,,승합,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,73.0,,,,40~49,65세 미만 운전자,0
10877,10877,887,2018,9,8,토요일,11,경상사고,0,0,1,0,72,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,기타,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,74.0,,,,70~79,65세 이상 고령운전자,1
10878,10878,888,2018,10,18,목요일,16,경상사고,0,0,2,0,23,남,3년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,75.0,,,,20~29,65세 미만 운전자,0
10879,10879,889,2018,11,28,수요일,15,경상사고,0,0,1,0,29,남,10년미만,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,76.0,,,,20~29,65세 미만 운전자,0
10880,10880,890,2018,12,13,목요일,0,경상사고,0,0,1,0,61,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,77.0,,,,60~69,65세 미만 운전자,0
10881,10881,891,2018,12,17,월요일,9,부상사고,0,0,0,1,61,남,15년미만,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,78.0,,,,60~69,65세 미만 운전자,0
10882,10882,892,2018,12,5,수요일,11,경상사고,0,0,2,0,63,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,79.0,,,,60~69,65세 미만 운전자,0
10883,10883,893,2019,1,4,금요일,19,중상사고,0,1,0,0,62,남,15년이상,,승합,사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,보도통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,80.0,,,,60~69,65세 미만 운전자,0
10884,10884,894,2019,2,22,금요일,14,경상사고,0,0,5,0,38,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,81.0,,,,30~39,65세 미만 운전자,0
10885,10885,895,2019,2,19,화요일,19,경상사고,0,0,2,0,62,남,15년미만,,승용,사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,82.0,,,,60~69,65세 미만 운전자,0
10886,10886,896,2019,3,2,토요일,19,경상사고,0,0,1,0,71,남,15년이상,,승용,사업용,보행자,기타사고,맑음,출퇴근,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,83.0,,,,70~79,65세 이상 고령운전자,1
