년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,
2018,8,16,목요일,9,경상사고,0,0,1,0,66,남,15년이상,,화물,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,8,14,화요일,15,경상사고,0,0,2,0,47,남,15년이상,,승합,사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,9,7,금요일,8,경상사고,0,0,1,0,24,남,10년미만,,승용,비사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,9,24,월요일,12,경상사고,0,0,1,0,62,남,15년이상,,승합,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,10,28,일요일,19,부상사고,0,0,0,1,24,남,10년미만,,이륜,기타,기타,일직선사고,흐림,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,12,12,수요일,5,경상사고,0,0,3,0,35,남,3년미만,,승용,비사업용,화물,일직선사고,맑음,새벽,차대차,추돌(진행중),안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,12,5,수요일,6,경상사고,0,0,1,0,52,남,15년이상,,승용,사업용,보행자,기타사고,흐림,새벽,차대사람,차대사람-기타,안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,12,22,토요일,14,부상사고,0,0,0,1,56,여,15년이상,,승용,비사업용,건설기계,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2018,12,7,금요일,16,경상사고,0,0,1,0,79,남,15년이상,,승용,비사업용,이륜,진입회전사고,흐림,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,2,1,금요일,11,경상사고,0,0,1,0,60,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,3,20,수요일,2,부상사고,0,0,0,1,22,남,15년이상,0,승용,비사업용,기타,단독사고,맑음,심야,차량단독,공작물추돌,안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,3,6,수요일,19,중상사고,0,1,0,0,58,남,15년이상,,이륜,데이터오류,이륜,일직선사고,맑음,출퇴근,차대차,정면충돌,교차로운행방법위반,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,4,5,금요일,18,경상사고,0,0,1,0,50,남,15년이상,0,승용,비사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,5,12,일요일,7,경상사고,0,0,2,0,46,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,8,8,목요일,23,경상사고,0,0,1,0,60,남,15년이상,,승용,사업용,이륜,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2019,9,8,일요일,9,경상사고,0,0,2,0,77,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,차대차-기타,신호위반,특별광역시도,망우지구대앞사거리,37.598534,127.094491,중랑구,
2017,1,20,금요일,16,경상사고,0,0,1,0,50,여,1년미만,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,2,17,금요일,0,경상사고,0,0,1,0,30,남,15년미만,,이륜,기타,보행자,진입회전사고,맑음,심야,차대사람,횡단중,신호위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,4,4,화요일,17,경상사고,0,0,2,0,52,남,15년이상,,승합,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,5,4,목요일,17,경상사고,0,0,1,0,22,남,10년미만,,승용,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,6,17,토요일,13,중상사고,0,1,0,0,62,남,4년미만,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,8,26,토요일,3,중상사고,0,1,0,0,47,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,8,9,수요일,8,경상사고,0,0,1,0,62,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),교차로운행방법위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,12,12,화요일,7,부상사고,0,0,0,1,59,남,15년이상,,승합,비사업용,승합,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,2,13,화요일,16,경상사고,0,0,1,0,31,여,10년미만,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,2,16,금요일,18,경상사고,0,0,2,0,48,남,10년미만,,화물,비사업용,화물,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,4,22,일요일,21,경상사고,0,0,1,0,50,남,10년미만,,승합,사업용,이륜,진입회전사고,비,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,5,30,수요일,12,중상사고,0,1,0,0,50,남,15년이상,,승용,비사업용,자전거,일직선사고,맑음,주간,차대차,추돌(진행중),중앙선침범,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,5,25,금요일,19,경상사고,0,0,1,0,41,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,보행자보호의무위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,7,23,월요일,8,중상사고,0,1,0,0,41,남,10년미만,,승용,비사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,7,2,월요일,15,경상사고,0,0,1,0,42,남,15년이상,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,7,16,월요일,18,경상사고,0,0,1,0,65,남,15년이상,,승용,사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,8,11,토요일,10,중상사고,0,1,0,0,59,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,불법유턴,기타,먹골역삼거리,37.612573,127.07707,중랑구,
2018,8,10,금요일,16,경상사고,0,0,1,0,35,남,4년미만,,승합,사업용,승합,진입회전사고,맑음,주간,차대차,차대차-기타,신호위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,9,11,화요일,10,중상사고,0,1,0,0,63,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,10,21,일요일,2,중상사고,0,1,0,0,55,남,15년이상,,승합,비사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,10,9,화요일,18,중상사고,0,2,0,0,37,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,차로위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2018,12,3,월요일,7,경상사고,0,0,1,0,33,남,15년이상,,건설기계,사업용,건설기계,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,2,15,금요일,21,중상사고,0,1,0,0,71,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,3,21,목요일,17,부상사고,0,0,0,1,36,남,15년이상,,승용,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,3,20,수요일,19,경상사고,0,0,1,0,불명,불명,데이터오류,,기타,데이터오류,기타,기타사고,비,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,4,1,월요일,17,부상사고,0,0,0,1,56,남,10년미만,,화물,비사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,4,27,토요일,19,부상사고,0,0,0,1,60,여,15년이상,,승용,비사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,10,31,목요일,3,중상사고,0,1,0,0,53,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,10,2,수요일,22,경상사고,0,0,1,0,55,남,15년이상,,이륜,데이터오류,보행자,보행횡단사고,비,심야,차대사람,횡단중,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2019,12,8,일요일,0,중상사고,0,1,0,0,61,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,심야,차대사람,횡단중,안전운전불이행,특별광역시도,먹골역삼거리,37.612573,127.07707,중랑구,
2017,2,14,화요일,18,경상사고,0,0,1,0,58,남,15년이상,,승용,비사업용,자전거,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,4,9,일요일,9,경상사고,0,0,1,0,45,남,15년이상,,승합,사업용,자전거,일직선사고,맑음,주간,차대차,정면충돌,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,4,3,월요일,13,경상사고,0,0,1,0,45,남,15년이상,,화물,비사업용,원동기,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,4,28,금요일,16,경상사고,0,0,2,0,63,여,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,보도통행중,데이터없음,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,5,30,화요일,2,경상사고,0,0,1,0,26,남,10년미만,,승용,사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,차로위반,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,7,11,화요일,20,경상사고,0,0,1,0,48,남,15년이상,,승용,비사업용,이륜,일직선사고,맑음,출퇴근,차대차,정면충돌,안전거리미확보,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,9,27,수요일,21,중상사고,0,1,1,0,37,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,심야,차대차,측면직각충돌,안전거리미확보,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,11,6,월요일,13,중상사고,0,1,0,0,62,남,15년이상,,승합,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2018,5,2,수요일,14,경상사고,0,0,1,0,49,여,15년미만,,승용,비사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2018,6,22,금요일,23,경상사고,0,0,3,0,43,남,15년이상,,승용,사업용,승용,진입회전사고,흐림,심야,차대차,측면직각충돌,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2018,12,15,토요일,22,경상사고,0,0,1,0,68,남,15년이상,,승용,사업용,이륜,일직선사고,흐림,심야,차대차,차대차-기타,중앙선침범,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2019,1,31,목요일,5,중상사고,0,1,0,0,63,남,15년이상,,화물,사업용,보행자,보행횡단사고,맑음,새벽,차대사람,횡단중,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2019,4,2,화요일,2,경상사고,0,0,1,0,49,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2019,6,26,수요일,13,경상사고,0,0,1,0,38,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2019,9,1,일요일,8,경상사고,0,0,1,0,56,남,5년미만,,화물,비사업용,화물,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,1,15,일요일,10,경상사고,0,0,2,0,49,남,15년이상,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,교차로운행방법위반,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
2017,4,9,일요일,8,경상사고,0,0,1,0,66,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,출퇴근,차대사람,횡단중,안전운전불이행,특별광역시도,면목2동사거리,37.586626,127.079933,중랑구,
